timestamp,sensor_id,sensor_type,sensor_value,location,alert
07-03-2025 22:56,S33,camera,TRIGGERED,garage,normal
07-03-2025 22:56,S25,temperature,20,kitchen,normal
07-03-2025 22:56,S18,window,OPEN,bathroom,normal
07-03-2025 22:58,S17,door,OPEN,bathroom,normal
07-03-2025 22:58,S31,window,OPEN,garage,normal
07-03-2025 22:58,S27,camera,TRIGGERED,bathroom,normal
07-03-2025 22:58,S22,door,OPEN,bathroom,normal
07-03-2025 23:00,S21,motion,ON,living_room,anomaly
07-03-2025 23:04,S29,motion,ON,bathroom,anomaly
07-03-2025 23:04,S26,window,OPEN,front_door,normal
07-03-2025 23:05,S20,window,OPEN,backyard,normal
07-03-2025 23:08,S25,camera,TRIGGERED,living_room,normal
07-03-2025 23:09,S31,door,OPEN,garage,normal
07-03-2025 23:10,S6,motion,OFF,bathroom,anomaly
07-03-2025 23:10,S6,temperature,30,garage,normal
07-03-2025 23:12,S35,camera,TRIGGERED,backyard,normal
07-03-2025 23:13,S2,motion,OFF,living_room,anomaly
07-03-2025 23:14,S1,temperature,27,front_door,normal
07-03-2025 23:14,S38,door,CLOSED,garage,normal
07-03-2025 23:15,S27,door,OPEN,kitchen,normal
07-03-2025 23:15,S32,glass_break,DETECTED,garage,anomaly
07-03-2025 23:15,S40,motion,ON,bedroom,anomaly
07-03-2025 23:16,S27,temperature,22,bathroom,normal
07-03-2025 23:16,S22,glass_break,DETECTED,living_room,anomaly
07-03-2025 23:16,S4,window,OPEN,kitchen,normal
07-03-2025 23:18,S8,window,CLOSED,garage,normal
07-03-2025 23:21,S19,motion,OFF,garage,anomaly
07-03-2025 23:22,S46,window,CLOSED,bathroom,normal
07-03-2025 23:23,S16,temperature,16,bedroom,normal
07-03-2025 23:23,S11,window,OPEN,backyard,normal
07-03-2025 23:27,S6,door,CLOSED,front_door,normal
07-03-2025 23:29,S18,motion,ON,kitchen,anomaly
07-03-2025 23:29,S47,camera,IDLE,bedroom,normal
07-03-2025 23:30,S7,door,CLOSED,bathroom,normal
07-03-2025 23:30,S50,temperature,18,garage,normal
07-03-2025 23:30,S41,window,OPEN,front_door,normal
07-03-2025 23:31,S15,door,CLOSED,kitchen,normal
07-03-2025 23:33,S18,motion,ON,garage,anomaly
07-03-2025 23:33,S19,glass_break,NONE,bedroom,normal
07-03-2025 23:34,S4,camera,TRIGGERED,front_door,normal
07-03-2025 23:34,S14,temperature,19,living_room,normal
07-03-2025 23:35,S20,camera,IDLE,bathroom,normal
07-03-2025 23:35,S10,window,OPEN,living_room,normal
07-03-2025 23:36,S2,glass_break,DETECTED,bathroom,anomaly
07-03-2025 23:39,S50,door,CLOSED,kitchen,normal
07-03-2025 23:39,S47,window,CLOSED,bedroom,normal
07-03-2025 23:40,S44,window,CLOSED,front_door,normal
07-03-2025 23:42,S11,door,OPEN,bedroom,normal
07-03-2025 23:43,S16,temperature,26,bedroom,normal
07-03-2025 23:44,S6,window,OPEN,bathroom,normal
07-03-2025 23:46,S8,window,CLOSED,front_door,normal
07-03-2025 23:49,S42,window,OPEN,garage,normal
07-03-2025 23:50,S5,motion,ON,living_room,anomaly
07-03-2025 23:50,S50,temperature,17,bathroom,normal
07-03-2025 23:52,S47,door,CLOSED,backyard,normal
07-03-2025 23:53,S40,temperature,26,bedroom,normal
07-03-2025 23:53,S1,camera,TRIGGERED,front_door,normal
07-03-2025 23:54,S15,temperature,17,front_door,normal
07-03-2025 23:55,S42,motion,OFF,bedroom,anomaly
07-03-2025 23:55,S43,window,CLOSED,backyard,normal
07-03-2025 23:55,S43,motion,ON,kitchen,anomaly
07-03-2025 23:59,S13,glass_break,NONE,backyard,normal
07-03-2025 23:59,S44,glass_break,DETECTED,front_door,anomaly
08-03-2025 00:00,S28,door,CLOSED,garage,normal
08-03-2025 00:00,S37,door,CLOSED,garage,normal
08-03-2025 00:01,S2,window,CLOSED,kitchen,normal
08-03-2025 00:02,S11,camera,TRIGGERED,bedroom,normal
08-03-2025 00:05,S35,window,CLOSED,garage,normal
08-03-2025 00:07,S40,glass_break,NONE,garage,normal
08-03-2025 00:08,S20,motion,ON,backyard,anomaly
08-03-2025 00:10,S4,temperature,20,backyard,normal
08-03-2025 00:11,S35,camera,TRIGGERED,living_room,normal
08-03-2025 00:13,S33,temperature,19,kitchen,normal
08-03-2025 00:16,S20,window,OPEN,bedroom,normal
08-03-2025 00:18,S20,door,OPEN,backyard,normal
08-03-2025 00:19,S18,glass_break,NONE,living_room,normal
08-03-2025 00:21,S30,motion,OFF,garage,anomaly
08-03-2025 00:21,S47,motion,OFF,backyard,anomaly
08-03-2025 00:26,S39,camera,IDLE,living_room,normal
08-03-2025 00:26,S19,motion,ON,backyard,anomaly
08-03-2025 00:27,S29,motion,ON,kitchen,anomaly
08-03-2025 00:29,S31,camera,IDLE,garage,normal
08-03-2025 00:29,S30,glass_break,DETECTED,bedroom,anomaly
08-03-2025 00:31,S24,temperature,17,kitchen,normal
08-03-2025 00:31,S13,temperature,21,backyard,normal
08-03-2025 00:32,S22,door,CLOSED,backyard,normal
08-03-2025 00:33,S40,glass_break,DETECTED,bathroom,anomaly
08-03-2025 00:38,S21,glass_break,NONE,backyard,normal
08-03-2025 00:38,S31,motion,ON,living_room,anomaly
08-03-2025 00:39,S29,camera,TRIGGERED,kitchen,normal
08-03-2025 00:39,S23,temperature,27,living_room,normal
08-03-2025 00:41,S3,camera,TRIGGERED,bedroom,normal
08-03-2025 00:42,S38,glass_break,DETECTED,kitchen,anomaly
08-03-2025 00:43,S26,camera,TRIGGERED,kitchen,normal
08-03-2025 00:44,S13,temperature,18,bathroom,normal
08-03-2025 00:44,S23,motion,OFF,front_door,anomaly
08-03-2025 00:45,S17,door,CLOSED,living_room,normal
08-03-2025 00:45,S5,camera,TRIGGERED,backyard,normal
08-03-2025 00:45,S17,door,CLOSED,backyard,normal
08-03-2025 00:46,S39,door,CLOSED,living_room,normal
08-03-2025 00:47,S30,window,CLOSED,kitchen,normal
08-03-2025 00:48,S37,window,OPEN,living_room,normal
08-03-2025 00:48,S1,door,OPEN,kitchen,normal
08-03-2025 00:51,S4,door,CLOSED,backyard,normal
08-03-2025 00:52,S45,camera,TRIGGERED,backyard,normal
08-03-2025 00:54,S20,motion,ON,backyard,anomaly
08-03-2025 00:54,S49,glass_break,NONE,garage,normal
08-03-2025 00:55,S20,window,OPEN,kitchen,normal
08-03-2025 00:55,S23,motion,OFF,front_door,anomaly
08-03-2025 00:57,S27,temperature,26,bedroom,normal
08-03-2025 00:58,S39,motion,ON,living_room,anomaly
08-03-2025 00:59,S24,door,CLOSED,garage,normal
08-03-2025 00:59,S34,temperature,17,bedroom,normal
08-03-2025 01:00,S21,door,CLOSED,bedroom,normal
08-03-2025 01:00,S13,temperature,28,living_room,normal
08-03-2025 01:00,S18,glass_break,DETECTED,living_room,anomaly
08-03-2025 01:00,S23,window,CLOSED,bathroom,normal
08-03-2025 01:01,S41,temperature,16,bedroom,normal
08-03-2025 01:01,S47,door,OPEN,living_room,normal
08-03-2025 01:01,S38,camera,IDLE,garage,normal
08-03-2025 01:02,S31,temperature,22,bathroom,normal
08-03-2025 01:03,S6,camera,TRIGGERED,garage,normal
08-03-2025 01:04,S16,motion,OFF,bathroom,anomaly
08-03-2025 01:05,S20,temperature,20,garage,normal
08-03-2025 01:05,S21,glass_break,NONE,living_room,normal
08-03-2025 01:05,S20,window,OPEN,garage,normal
08-03-2025 01:06,S8,door,OPEN,garage,normal
08-03-2025 01:08,S2,camera,TRIGGERED,front_door,normal
08-03-2025 01:08,S17,window,CLOSED,bedroom,normal
08-03-2025 01:10,S35,motion,ON,backyard,anomaly
08-03-2025 01:10,S28,door,CLOSED,bathroom,normal
08-03-2025 01:11,S29,window,CLOSED,bathroom,normal
08-03-2025 01:12,S21,motion,ON,living_room,anomaly
08-03-2025 01:13,S41,temperature,24,living_room,normal
08-03-2025 01:13,S9,camera,IDLE,bedroom,normal
08-03-2025 01:15,S30,motion,ON,living_room,anomaly
08-03-2025 01:16,S23,motion,ON,front_door,anomaly
08-03-2025 01:17,S6,camera,IDLE,front_door,normal
08-03-2025 01:19,S31,temperature,17,backyard,normal
08-03-2025 01:20,S22,glass_break,NONE,living_room,normal
08-03-2025 01:22,S30,camera,TRIGGERED,kitchen,normal
08-03-2025 01:23,S30,window,OPEN,kitchen,normal
08-03-2025 01:24,S4,door,OPEN,bathroom,normal
08-03-2025 01:25,S18,door,OPEN,backyard,normal
08-03-2025 01:25,S35,camera,IDLE,garage,normal
08-03-2025 01:27,S22,temperature,20,bedroom,normal
08-03-2025 01:28,S9,motion,OFF,backyard,anomaly
08-03-2025 01:28,S42,door,CLOSED,backyard,normal
08-03-2025 01:30,S48,window,CLOSED,kitchen,normal
08-03-2025 01:31,S15,door,OPEN,garage,normal
08-03-2025 01:32,S35,door,CLOSED,garage,normal
08-03-2025 01:34,S6,motion,OFF,bathroom,anomaly
08-03-2025 01:35,S20,temperature,21,kitchen,normal
08-03-2025 01:38,S34,window,OPEN,living_room,normal
08-03-2025 01:39,S30,camera,IDLE,garage,normal
08-03-2025 01:42,S12,window,OPEN,bathroom,normal
08-03-2025 01:42,S8,door,OPEN,bathroom,normal
08-03-2025 01:42,S50,temperature,19,backyard,normal
08-03-2025 01:44,S43,temperature,25,bathroom,normal
08-03-2025 01:44,S37,temperature,19,living_room,normal
08-03-2025 01:45,S27,motion,ON,kitchen,anomaly
08-03-2025 01:46,S30,glass_break,NONE,bathroom,normal
08-03-2025 01:46,S12,window,OPEN,backyard,normal
08-03-2025 01:46,S27,glass_break,DETECTED,garage,anomaly
08-03-2025 01:48,S20,glass_break,NONE,living_room,normal
08-03-2025 01:49,S44,motion,ON,bedroom,anomaly
08-03-2025 01:49,S34,door,OPEN,bathroom,normal
08-03-2025 01:50,S23,motion,ON,backyard,anomaly
08-03-2025 01:50,S35,window,OPEN,garage,normal
08-03-2025 01:52,S28,motion,ON,backyard,anomaly
08-03-2025 01:54,S26,camera,TRIGGERED,garage,normal
08-03-2025 01:54,S36,glass_break,DETECTED,kitchen,anomaly
08-03-2025 01:54,S37,temperature,26,backyard,normal
08-03-2025 01:55,S15,window,OPEN,backyard,normal
08-03-2025 01:55,S28,door,CLOSED,garage,normal
08-03-2025 01:57,S13,temperature,28,kitchen,normal
08-03-2025 01:57,S46,camera,TRIGGERED,living_room,normal
08-03-2025 01:59,S23,door,OPEN,front_door,normal
08-03-2025 02:00,S47,window,CLOSED,bathroom,normal
08-03-2025 02:00,S18,door,OPEN,garage,normal
08-03-2025 02:00,S33,door,OPEN,kitchen,normal
08-03-2025 02:01,S34,glass_break,DETECTED,front_door,anomaly
08-03-2025 02:03,S27,window,CLOSED,bathroom,normal
08-03-2025 02:04,S7,camera,IDLE,backyard,normal
08-03-2025 02:05,S2,window,OPEN,backyard,normal
08-03-2025 02:07,S41,glass_break,DETECTED,garage,anomaly
08-03-2025 02:07,S9,glass_break,NONE,kitchen,normal
08-03-2025 02:07,S46,glass_break,DETECTED,garage,anomaly
08-03-2025 02:08,S12,glass_break,NONE,garage,normal
08-03-2025 02:11,S2,glass_break,DETECTED,backyard,anomaly
08-03-2025 02:12,S46,temperature,23,backyard,normal
08-03-2025 02:13,S10,motion,OFF,kitchen,anomaly
08-03-2025 02:14,S47,glass_break,NONE,backyard,normal
08-03-2025 02:15,S47,door,OPEN,bathroom,normal
08-03-2025 02:15,S37,camera,IDLE,backyard,normal
08-03-2025 02:17,S2,window,CLOSED,bedroom,normal
08-03-2025 02:18,S24,camera,IDLE,garage,normal
08-03-2025 02:19,S27,window,OPEN,garage,normal
08-03-2025 02:19,S28,door,OPEN,backyard,normal
08-03-2025 02:19,S38,door,OPEN,kitchen,normal
08-03-2025 02:19,S6,door,OPEN,garage,normal
08-03-2025 02:21,S12,motion,OFF,front_door,anomaly
08-03-2025 02:22,S30,window,OPEN,front_door,normal
08-03-2025 02:22,S17,camera,IDLE,front_door,normal
08-03-2025 02:23,S35,glass_break,NONE,bedroom,normal
08-03-2025 02:24,S48,temperature,25,bedroom,normal
08-03-2025 02:24,S14,door,CLOSED,bedroom,normal
08-03-2025 02:24,S10,temperature,28,garage,normal
08-03-2025 02:24,S29,camera,TRIGGERED,kitchen,normal
08-03-2025 02:25,S31,door,OPEN,garage,normal
08-03-2025 02:25,S30,temperature,25,bedroom,normal
08-03-2025 02:26,S17,camera,TRIGGERED,bathroom,normal
08-03-2025 02:27,S40,window,CLOSED,front_door,normal
08-03-2025 02:28,S6,camera,IDLE,backyard,normal
08-03-2025 02:28,S21,door,CLOSED,front_door,normal
08-03-2025 02:32,S1,motion,OFF,kitchen,anomaly
08-03-2025 02:34,S20,temperature,19,kitchen,normal
08-03-2025 02:35,S49,motion,OFF,backyard,anomaly
08-03-2025 02:35,S46,glass_break,NONE,front_door,normal
08-03-2025 02:35,S9,glass_break,NONE,backyard,normal
08-03-2025 02:36,S38,temperature,21,kitchen,normal
08-03-2025 02:36,S27,window,OPEN,kitchen,normal
08-03-2025 02:37,S9,door,CLOSED,living_room,normal
08-03-2025 02:41,S47,temperature,17,bedroom,normal
08-03-2025 02:41,S5,temperature,17,kitchen,normal
08-03-2025 02:42,S48,camera,TRIGGERED,garage,normal
08-03-2025 02:42,S37,motion,ON,bedroom,anomaly
08-03-2025 02:42,S48,window,OPEN,kitchen,normal
08-03-2025 02:43,S1,temperature,16,bedroom,normal
08-03-2025 02:46,S9,camera,IDLE,bedroom,normal
08-03-2025 02:50,S22,motion,OFF,bedroom,anomaly
08-03-2025 02:52,S10,glass_break,DETECTED,bedroom,anomaly
08-03-2025 02:52,S24,motion,ON,backyard,anomaly
08-03-2025 02:53,S31,motion,OFF,bedroom,anomaly
08-03-2025 02:53,S23,camera,IDLE,living_room,normal
08-03-2025 02:53,S31,temperature,25,backyard,normal
08-03-2025 02:54,S15,temperature,30,living_room,normal
08-03-2025 02:55,S6,motion,OFF,bedroom,anomaly
08-03-2025 02:55,S43,camera,IDLE,living_room,normal
08-03-2025 02:55,S38,window,CLOSED,kitchen,normal
08-03-2025 02:55,S15,camera,TRIGGERED,kitchen,normal
08-03-2025 02:57,S40,door,CLOSED,kitchen,normal
08-03-2025 02:59,S13,camera,TRIGGERED,bedroom,normal
08-03-2025 02:59,S6,motion,OFF,kitchen,anomaly
08-03-2025 03:01,S2,door,OPEN,front_door,normal
08-03-2025 03:01,S8,motion,OFF,living_room,anomaly
08-03-2025 03:02,S45,glass_break,NONE,garage,normal
08-03-2025 03:05,S42,window,CLOSED,backyard,normal
08-03-2025 03:05,S18,door,OPEN,bedroom,normal
08-03-2025 03:08,S31,temperature,30,living_room,normal
08-03-2025 03:09,S41,motion,OFF,living_room,anomaly
08-03-2025 03:10,S10,motion,OFF,kitchen,anomaly
08-03-2025 03:11,S15,door,OPEN,living_room,normal
08-03-2025 03:11,S12,camera,TRIGGERED,front_door,normal
08-03-2025 03:12,S23,motion,ON,garage,anomaly
08-03-2025 03:14,S26,camera,TRIGGERED,living_room,normal
08-03-2025 03:15,S19,motion,OFF,bathroom,anomaly
08-03-2025 03:16,S24,glass_break,NONE,bathroom,normal
08-03-2025 03:16,S9,temperature,28,bedroom,normal
08-03-2025 03:17,S48,motion,ON,front_door,anomaly
08-03-2025 03:17,S1,glass_break,DETECTED,front_door,anomaly
08-03-2025 03:19,S19,temperature,23,bedroom,normal
08-03-2025 03:20,S38,temperature,29,living_room,normal
08-03-2025 03:20,S49,camera,TRIGGERED,backyard,normal
08-03-2025 03:20,S22,temperature,25,living_room,normal
08-03-2025 03:21,S23,motion,ON,bedroom,anomaly
08-03-2025 03:21,S1,window,OPEN,garage,normal
08-03-2025 03:21,S20,temperature,17,bedroom,normal
08-03-2025 03:23,S37,temperature,21,front_door,normal
08-03-2025 03:23,S23,temperature,15,garage,normal
08-03-2025 03:24,S18,window,CLOSED,living_room,normal
08-03-2025 03:25,S1,glass_break,DETECTED,backyard,anomaly
08-03-2025 03:27,S33,temperature,19,kitchen,normal
08-03-2025 03:28,S22,glass_break,DETECTED,backyard,anomaly
08-03-2025 03:28,S22,door,OPEN,kitchen,normal
08-03-2025 03:28,S16,motion,OFF,living_room,anomaly
08-03-2025 03:28,S29,door,CLOSED,garage,normal
08-03-2025 03:32,S22,window,OPEN,bedroom,normal
08-03-2025 03:32,S44,door,OPEN,front_door,normal
08-03-2025 03:33,S11,door,OPEN,front_door,normal
08-03-2025 03:35,S40,camera,TRIGGERED,front_door,normal
08-03-2025 03:35,S23,motion,ON,bedroom,anomaly
08-03-2025 03:35,S35,window,OPEN,front_door,normal
08-03-2025 03:39,S17,window,OPEN,bedroom,normal
08-03-2025 03:39,S41,window,OPEN,garage,normal
08-03-2025 03:40,S13,temperature,28,backyard,normal
08-03-2025 03:42,S27,window,CLOSED,living_room,normal
08-03-2025 03:45,S28,camera,TRIGGERED,garage,normal
08-03-2025 03:45,S15,window,OPEN,kitchen,normal
08-03-2025 03:46,S2,glass_break,DETECTED,bedroom,anomaly
08-03-2025 03:48,S12,temperature,15,kitchen,normal
08-03-2025 03:49,S12,window,CLOSED,bathroom,normal
08-03-2025 03:52,S39,window,OPEN,front_door,normal
08-03-2025 03:52,S7,temperature,28,kitchen,normal
08-03-2025 03:53,S33,window,CLOSED,front_door,normal
08-03-2025 03:54,S17,camera,TRIGGERED,front_door,normal
08-03-2025 03:55,S36,temperature,19,garage,normal
08-03-2025 03:56,S25,window,CLOSED,bathroom,normal
08-03-2025 03:58,S29,temperature,30,garage,normal
08-03-2025 03:58,S32,camera,IDLE,backyard,normal
08-03-2025 03:59,S25,window,OPEN,bathroom,normal
08-03-2025 04:00,S37,motion,OFF,bedroom,anomaly
08-03-2025 04:00,S27,temperature,18,bathroom,normal
08-03-2025 04:00,S9,window,OPEN,backyard,normal
08-03-2025 04:01,S13,camera,IDLE,living_room,normal
08-03-2025 04:01,S5,window,CLOSED,living_room,normal
08-03-2025 04:03,S12,motion,OFF,front_door,anomaly
08-03-2025 04:03,S6,motion,OFF,living_room,anomaly
08-03-2025 04:05,S41,door,CLOSED,garage,normal
08-03-2025 04:08,S48,door,CLOSED,living_room,normal
08-03-2025 04:08,S47,door,OPEN,backyard,normal
08-03-2025 04:09,S40,window,OPEN,bathroom,normal
08-03-2025 04:09,S15,door,OPEN,garage,normal
08-03-2025 04:10,S14,camera,IDLE,front_door,normal
08-03-2025 04:10,S33,window,CLOSED,living_room,normal
08-03-2025 04:11,S43,camera,IDLE,garage,normal
08-03-2025 04:11,S20,glass_break,DETECTED,backyard,anomaly
08-03-2025 04:13,S6,glass_break,NONE,living_room,normal
08-03-2025 04:15,S14,door,OPEN,living_room,normal
08-03-2025 04:15,S21,window,CLOSED,garage,normal
08-03-2025 04:16,S35,temperature,17,living_room,normal
08-03-2025 04:16,S4,window,OPEN,garage,normal
08-03-2025 04:16,S44,door,OPEN,living_room,normal
08-03-2025 04:17,S17,camera,TRIGGERED,bathroom,normal
08-03-2025 04:17,S15,door,OPEN,bedroom,normal
08-03-2025 04:18,S47,camera,TRIGGERED,bedroom,normal
08-03-2025 04:19,S50,temperature,18,bedroom,normal
08-03-2025 04:20,S18,glass_break,DETECTED,living_room,anomaly
08-03-2025 04:20,S40,motion,ON,bathroom,anomaly
08-03-2025 04:21,S6,window,CLOSED,bedroom,normal
08-03-2025 04:21,S23,window,OPEN,living_room,normal
08-03-2025 04:21,S26,door,CLOSED,bedroom,normal
08-03-2025 04:22,S27,temperature,21,living_room,normal
08-03-2025 04:23,S16,motion,OFF,living_room,anomaly
08-03-2025 04:23,S1,door,CLOSED,kitchen,normal
08-03-2025 04:24,S46,camera,TRIGGERED,bathroom,normal
08-03-2025 04:26,S4,camera,IDLE,kitchen,normal
08-03-2025 04:29,S13,temperature,27,bathroom,normal
08-03-2025 04:31,S47,camera,TRIGGERED,living_room,normal
08-03-2025 04:33,S24,motion,ON,kitchen,anomaly
08-03-2025 04:33,S9,motion,ON,garage,anomaly
08-03-2025 04:34,S36,camera,TRIGGERED,bedroom,normal
08-03-2025 04:35,S15,glass_break,NONE,garage,normal
08-03-2025 04:41,S5,camera,IDLE,front_door,normal
08-03-2025 04:44,S20,motion,OFF,bathroom,anomaly
08-03-2025 04:44,S2,motion,OFF,backyard,anomaly
08-03-2025 04:45,S3,camera,IDLE,bedroom,normal
08-03-2025 04:45,S22,glass_break,DETECTED,bedroom,anomaly
08-03-2025 04:46,S8,glass_break,NONE,front_door,normal
08-03-2025 04:47,S23,temperature,27,bathroom,normal
08-03-2025 04:47,S32,temperature,28,living_room,normal
08-03-2025 04:47,S14,door,OPEN,kitchen,normal
08-03-2025 04:49,S19,door,CLOSED,bedroom,normal
08-03-2025 04:50,S9,motion,OFF,backyard,anomaly
08-03-2025 04:51,S50,motion,ON,bedroom,anomaly
08-03-2025 04:53,S32,door,OPEN,living_room,normal
08-03-2025 04:53,S35,window,CLOSED,living_room,normal
08-03-2025 04:55,S43,motion,OFF,front_door,anomaly
08-03-2025 04:59,S38,window,OPEN,garage,normal
08-03-2025 05:00,S6,glass_break,NONE,garage,normal
08-03-2025 05:00,S17,temperature,15,bedroom,normal
08-03-2025 05:00,S1,motion,OFF,front_door,anomaly
08-03-2025 05:03,S21,door,OPEN,garage,normal
08-03-2025 05:05,S34,camera,TRIGGERED,garage,normal
08-03-2025 05:06,S30,camera,IDLE,kitchen,normal
08-03-2025 05:06,S33,glass_break,NONE,backyard,normal
08-03-2025 05:06,S14,door,OPEN,garage,normal
08-03-2025 05:08,S36,motion,OFF,kitchen,anomaly
08-03-2025 05:09,S46,motion,OFF,kitchen,anomaly
08-03-2025 05:09,S44,glass_break,DETECTED,kitchen,anomaly
08-03-2025 05:10,S25,motion,ON,front_door,anomaly
08-03-2025 05:10,S7,camera,TRIGGERED,garage,normal
08-03-2025 05:11,S3,door,OPEN,front_door,normal
08-03-2025 05:12,S18,door,CLOSED,backyard,normal
08-03-2025 05:13,S36,camera,IDLE,garage,normal
08-03-2025 05:13,S5,motion,ON,bedroom,anomaly
08-03-2025 05:13,S47,window,OPEN,bathroom,normal
08-03-2025 05:14,S23,camera,TRIGGERED,kitchen,normal
08-03-2025 05:15,S22,motion,ON,kitchen,anomaly
08-03-2025 05:15,S26,motion,ON,backyard,anomaly
08-03-2025 05:18,S35,glass_break,DETECTED,garage,anomaly
08-03-2025 05:19,S13,window,OPEN,backyard,normal
08-03-2025 05:19,S34,motion,ON,living_room,anomaly
08-03-2025 05:20,S15,glass_break,NONE,bathroom,normal
08-03-2025 05:22,S7,camera,IDLE,kitchen,normal
08-03-2025 05:23,S26,motion,ON,garage,anomaly
08-03-2025 05:24,S14,door,OPEN,kitchen,normal
08-03-2025 05:25,S15,camera,IDLE,backyard,normal
08-03-2025 05:26,S47,temperature,26,backyard,normal
08-03-2025 05:26,S38,door,CLOSED,backyard,normal
08-03-2025 05:27,S44,door,CLOSED,kitchen,normal
08-03-2025 05:29,S12,glass_break,NONE,kitchen,normal
08-03-2025 05:31,S41,glass_break,NONE,living_room,normal
08-03-2025 05:31,S46,door,OPEN,living_room,normal
08-03-2025 05:32,S46,glass_break,NONE,kitchen,normal
08-03-2025 05:34,S17,window,OPEN,bathroom,normal
08-03-2025 05:34,S23,temperature,27,bathroom,normal
08-03-2025 05:35,S19,motion,ON,backyard,anomaly
08-03-2025 05:39,S38,temperature,17,front_door,normal
08-03-2025 05:42,S45,camera,TRIGGERED,garage,normal
08-03-2025 05:42,S10,door,CLOSED,living_room,normal
08-03-2025 05:43,S22,glass_break,DETECTED,living_room,anomaly
08-03-2025 05:43,S22,window,OPEN,bedroom,normal
08-03-2025 05:44,S31,door,OPEN,bathroom,normal
08-03-2025 05:45,S45,camera,IDLE,bedroom,normal
08-03-2025 05:45,S46,glass_break,DETECTED,bathroom,anomaly
08-03-2025 05:52,S12,motion,ON,kitchen,anomaly
08-03-2025 05:53,S24,temperature,15,backyard,normal
08-03-2025 05:53,S33,door,CLOSED,backyard,normal
08-03-2025 05:54,S42,window,OPEN,bathroom,normal
08-03-2025 05:55,S7,temperature,19,bathroom,normal
